,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,y,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG
T000884positive,0.8674441205053444,0.1277797527353162,-0.5178475651482362,0.0,0.7090504284438883,-0.4541677134338544,-0.21428571428571427,0.34586348654925864,-0.09035767888992392,0.2971075401730529,0.0,0.0,0.0,0.5354804324653571,-0.2127101777263204,1.144625457716424,0.0,0.6328866843489142,-0.24172334466893367,0.24333606725445964,-0.32187682117322647,0.4896124092648562,-0.7644323512092109,3833.8582495963155,0.8148192215595578,0.27845354724176474,0.5873297368185743,0.2916844349680174,0.4636363636363637,-0.19954626159005723,0.0,0.0,0.6667661760622048,0.0,-0.3858948769128411,0.0,0.0,0.0,-0.593586292616344,-0.536967632027257,0.0,0.24390243902439,0.23569577762648292,0.1856339253495994,0.24390243902439,0.4636363636363637,-0.18625954198473285,0.0,-0.6249999999999999,1.095310567868353,-1.0759614311349992,0.0,-1.0752526705312773,0.0,0.0,0.0,0.0,0.0,0.0,-0.18625954198473285,0.0,0.0,0.0,0.0,0.0,0.0,0.009971509971509666,0.0,-0.32686277644999473,-0.5468725846640168,0.0,0.0,0.009971509971509666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699713524487947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0768381084078094,0.0,0.0,0.21621621621621628,0.0,0.0,0.0,0.2742060310975,1277.9527498654513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5281484843537807,0.0,0.0,0.0,-0.6260803429440643,-0.09417722102143383,0.0,0.22450605606804622,1916.929124798183,0.0,0.0,0.4979707458782316,-2.30605671207059,-0.4000000000000002,0.0,-0.6802789199195456,0.0,0.0,0.0,0.0,0.0,0.0,-1.2865081603561426,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000065positive,1.8879170715905398,-1.4403365327645457,0.391324048900479,0.0,2.2043149959962816,-0.08033863116032366,-0.07142857142857142,0.741858137114866,0.06206594741566963,0.702941903584672,0.0,0.0,0.0,-0.6090350743617076,-1.0049442266054311,1.116018873989882,0.0,0.4342484470623355,-0.151405281056211,0.5583350420340374,0.2539526862157025,-2.209565945122049,-1.6758313535173035,0.0,0.33276321073218645,0.04931290683148083,0.25027569968108243,-0.00042643923240929924,-0.10519480519480513,-0.216117577431446,0.0,0.0,-0.7399611219105806,0.0,-0.9048569527611444,0.8873373532211997,0.0,0.0,-0.6644184503702117,0.6140527761360083,0.0,0.4878048780487803,-2.251761296613572,-0.6250213788228549,0.4878048780487803,-0.10519480519480513,0.34045801526717534,0.0,-1.2499999999999998,-0.247175454728009,0.40713678552723154,0.0,-0.21881048613176418,0.0,0.0,0.0,0.0,0.0,0.0,0.34045801526717534,0.0,0.0,0.0,0.0,0.0,0.0,0.38319088319088296,0.0,0.039313545628976654,1.1801691680042166,0.0,0.0,0.38319088319088296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7631483868561584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486486486486489,0.0,0.0,0.6028334603406855,0.0,0.0,1.0810810810810811,0.0,0.0,0.0,-0.5772598144789192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2775291118530226,0.0,0.0,0.0,-1.8796930097490148,-0.14980593296145164,0.0,-1.0527510401179565,0.0,0.0,0.0,-0.6048393192222125,-1.7728433136297437,-0.4000000000000002,0.0,0.564180950855271,0.0,0.0,0.0,0.0,0.0,0.0,-1.193066174733006,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000840positive,0.7035957240038874,0.07540387881660576,-2.0609868871257095,0.0,0.6595423795893197,0.10598150421629933,0.0,0.10739424777535579,-0.3129207560367589,0.40123609394313925,0.0,0.0,0.0,0.2858433582051671,-0.24408074462466203,0.14589283800810673,0.0,1.8199510867693152,-0.9870224044808951,-0.08950174287471799,-0.15448760773053974,-0.5625514596177149,-0.17430503380916587,0.0,1.5984056397519224,0.09139325399434564,1.5538955619802681,-0.2366737739872067,-0.5233766233766233,-0.02229236535805874,0.0,0.0,0.4885170785892806,0.0,-0.13306719893546262,0.0,0.0,0.0,-1.581713575464576,0.21878107290616453,0.0,0.0,-0.7156612624475351,-0.1628137002417167,0.0,-0.5233766233766233,-0.7709923664122138,0.0,0.0,1.2005136497669546,-0.03618192277640876,0.0,-1.2308772408816764,0.0,0.0,0.0,0.0,0.0,0.0,-0.7709923664122138,0.0,3833.8582495963155,0.0,0.0,0.0,0.0,-0.921652421652422,0.0,0.08226217726461806,-0.6213114095449651,0.0,0.0,-0.921652421652422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.4645623990926,0.0,0.15634943019577788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8648648648648648,0.0,0.0,0.7898526963555678,0.0,958.4645623990926,-0.6486486486486486,0.0,0.0,0.0,0.6167523097780913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2408080815329212,0.0,0.0,0.0,-0.3156329945377859,0.25643914817815,0.0,-0.056368805283032106,0.0,0.0,0.0,0.5888287506695716,0.20829264113766813,0.26666666666666633,0.0,-0.060051440878588845,0.0,0.0,0.0,0.0,0.0,0.0,-1.0762293894788193,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000400positive,-0.9205053449951407,0.7556582533475537,0.9180399119643419,0.0,-0.8369371094073573,0.025559447686131165,0.07142857142857142,-0.8436437878110444,-0.2266427811754847,-0.49453646477132335,0.0,0.0,0.0,-0.01090553778995997,-0.09155126640059612,-0.517209398567084,0.0,0.776066962901725,-0.25983946789357854,0.32446517667965286,-0.5478373345841682,0.8209135898701474,1.0184579771356634,0.0,0.7282597379419071,0.0893549871786442,0.8303627313641909,-0.230277185501066,-0.08441558441558447,0.45531663049911225,0.0,0.0,-0.24083587892252156,0.0,0.5189620758483036,0.9838146620120597,0.0,0.0,1.0410512349303425,0.007634808608281643,0.0,-0.24390243902439063,0.7004486474488941,-0.29561944212394287,-0.24390243902439063,-0.08441558441558447,-0.2946564885496185,0.0,0.6249999999999999,0.15048035765243023,0.6844513896640254,0.0,0.5191386043518322,0.0,0.0,0.0,0.0,0.0,0.0,-0.2946564885496185,0.0,0.0,0.0,0.0,0.0,0.0,0.08689458689458683,0.0,-0.041631181203083394,-0.5924053494733674,0.0,0.0,0.08689458689458683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17843997883484428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.192040572675866,0.0,0.0,-0.21621621621621628,0.0,0.0,0.0,-0.2924201228680037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.119534856185382,0.0,0.0,0.0,0.8398672474590331,0.3178937103851778,0.0,-0.17505769507072824,0.0,0.0,0.0,-0.17722700370359437,-0.4899169022530626,0.26666666666666633,0.0,0.05335433687545599,0.0,0.0,0.0,0.0,0.0,0.0,0.13391979143639035,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000261positive,0.46938775510204067,0.12513330963384292,-0.4800070280567417,0.0,0.01350790159136347,-0.1233652656576621,0.0,-0.12422003901288649,0.8163901959091109,-0.19273176761433888,0.0,0.0,0.0,-0.29750266483934834,0.1324814875703507,-0.6290640230271541,0.0,0.13772633851170582,-0.23997299459891888,0.5455197867541521,-0.01704736590242528,0.7203607850756589,-0.2719894951299911,0.0,0.19926528548269587,0.2633309224801099,-0.437982474441894,0.0,0.24285714285714274,0.3779838232392977,0.0,0.0,-0.1332199389058594,0.0,0.13306719893546246,0.0,0.0,0.0,-0.22517366803669325,-0.27533984633035485,0.0,-0.7317073170731709,0.5278677649675922,-0.09372426508751737,-0.7317073170731709,0.24285714285714274,0.2809160305343511,0.0,0.0,0.04601710052104761,-0.2562786025226027,0.0,-0.9279748816482938,0.0,0.0,0.0,0.0,0.0,0.0,0.2809160305343511,0.0,0.0,0.0,0.0,0.0,0.0,-0.2521367521367525,0.0,-0.28228153297202657,0.047036359340025403,0.0,0.0,-0.2521367521367525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003237709408005019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621656,0.0,0.0,0.31349128185927244,0.0,0.0,0.4324324324324323,0.0,0.0,0.0,-0.4887882023073769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38830753885317837,0.0,0.0,0.0,0.7002005116504186,0.6356664887878778,0.0,0.12009140824645619,0.0,0.0,0.0,-0.6087433741155903,0.054775978754390456,0.26666666666666633,0.0,-0.19352183122407954,0.0,0.0,0.0,0.0,0.0,0.0,-0.39462430345395344,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000916positive,-0.7653889068855053,0.6860923490144967,0.4681641359497432,-1.945823516265743,-0.2634021482020079,0.7162276564581194,0.21428571428571427,-0.9446850876602951,-0.34511270974001845,-0.009493201483313098,-1.9458235162657271,-1.9458235162657447,-1.9458235162657378,-0.8168322673975942,-0.8662788704707075,-0.9943073697844846,2.0,0.33224254532511155,-0.899679935987197,0.2661667496607009,0.49580804419617264,-0.2557554935578505,1.2010477795601764,-1.9458235162657278,0.19039261970981164,-0.8277216241579445,0.3877529730857494,-0.8386509013374684,-0.892207792207792,0.7950286052475833,-1.9458235162657447,-1.9458235162657447,-0.8726794640377671,-1.9458235162657278,0.17661646404161366,1.2570612503966996,-1.9458235162657447,-1.9458235162657278,0.732635102675746,0.3801844190259865,-1.9458235162657247,0.0886917960088692,-0.27786578120632177,-0.5403976393645356,0.0886917960088692,-0.892207792207792,-0.8473282442748092,-1.9458235162657447,-0.34090909090909083,0.07714522760180478,0.6438733718564059,-1.9458235162657447,0.6736537374978393,-1.9458235162657271,-1.9458235162657247,-1.9458235162657278,-1.9458235162657278,-1.9458235162657278,-1.9458235162657447,-0.8473282442748092,-1.9458235162657296,-1.9458235162657278,-1.9458235162657247,-1.9458235162657278,-1.9458235162657271,-1.9458235162657447,-0.9658119658119662,-1.9458235162657278,0.6964160956860491,-0.8090537092410455,-1.9458235162657278,-1.9458235162657296,-0.9658119658119662,-1.9458235162657278,-1.9458235162657271,-1.9458235162657296,-1.9458235162657278,-1.9458235162657247,-1.9458235162657247,-1.9458235162657447,-1.945823516265743,-1.9458235162657296,-1.9458235162657447,-1.9458235162657278,-1.9458235162657278,-1.9458235162657447,-1.9458235162657278,-1.9458235162657247,-1.9458235162657247,-0.9949741819804546,-1.9458235162657278,-1.9458235162657447,-1.9458235162657278,-1.9458235162657447,-1.9458235162657447,-1.9458235162657447,-1.945823516265723,-1.9458235162657296,-1.9458235162657447,-1.9458235162657278,-1.9458235162657271,-1.9458235162657447,-1.2972972972972971,-1.9458235162657247,-1.9458235162657447,-0.5519526303729999,-1.9458235162657278,-1.9458235162657247,-0.8648648648648649,-1.9458235162657296,-1.9458235162657278,-1.9458235162657278,-0.5268997387168256,-1.9458235162657296,-1.9458235162657271,-1.9458235162657447,-1.9458235162657271,-1.9458235162657247,-1.9458235162657247,-1.9458235162657247,-1.9458235162657296,-1.9458235162657247,-1.9458235162657447,-1.9458235162657296,-0.6999141660859329,-1.9458235162657378,-1.9458235162657447,-1.9458235162657447,0.7632925395837658,-0.20606024541688744,-1.9458235162657447,-0.9913571397533232,-1.9458235162657447,-1.9458235162657185,-1.9458235162657247,-0.3804491165409211,-0.399520260430052,-0.21818181818181856,-1.9458235162657247,0.45307132304515774,-1.9458235162657296,-1.9458235162657247,-1.9458235162657247,-1.9458235162657247,-1.9458235162657247,-1.9458235162657296,0.5973975286431928,-1.945823516265743,-1.9458235162657447,-1.9458235162657447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000138positive,0.8325882734045993,-1.3102658292846705,0.9677541659731084,0.0,1.1956264668795846,-0.6859963880606921,-0.21428571428571427,1.7122839156910148,1.042767973678297,0.45552533992583405,0.0,1916.929124798183,0.0,1.1004517537180856,1.3962394495765842,0.8820523431755445,0.0,-0.5565889336686068,0.9362622524504897,-0.7187307771170802,-0.7048455645103976,0.1583994183694102,-1.649027690350004,0.0,-0.5207846870026913,1.0580906042474842,0.0,0.5070362473347549,0.4701298701298702,-0.7677056618662458,0.0,0.0,0.41552346570397103,0.0,-0.9048569527611444,0.0,0.0,0.0,-1.5046362312320323,-0.48547091749817456,0.0,-0.24390243902439063,-0.29055097098879507,0.7153739687498456,-0.24390243902439063,0.4701298701298702,0.42290076335877863,0.0,-1.2499999999999998,0.08626356785778438,0.5843801248422305,0.0,-1.0591831660239182,0.0,0.0,0.0,0.0,0.0,1916.929124798183,0.42290076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.3319088319088318,0.0,-0.316360201299357,0.3354105364659126,0.0,0.0,0.3319088319088318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0386240783949914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43243243243243257,0.0,0.0,0.7519480362863927,0.0,0.0,-0.21621621621621628,0.0,0.0,0.0,1.4114147921846198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053909177835703696,0.0,0.0,0.0,-1.2603194358017005,-0.505221190354619,0.0,1.2881299167486782,0.0,0.0,0.0,1.1809043079339732,-0.5865672920414631,-1.0666666666666667,0.0,-1.3199168758121074,0.0,0.0,0.0,0.0,0.0,0.0,-0.485459243956915,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000218positive,0.7429003347370692,-0.47821621835130534,-0.5868828102363023,-1.945823516265743,-0.4066662371489842,0.4305801381258682,1.2857142857142858,-0.5523429493900774,-0.036411727514787606,1.0845488257107543,-1.9458235162657271,-1.9458235162657447,-1.9458235162657378,-0.30431894320085284,-0.07240992133310489,0.4055657242324253,2.0,-0.5105806436797449,0.29426885377075407,0.7500829940341938,0.9768696193955244,0.3020313931897447,0.0,3427.1612413620214,-1.2643548726360267,0.17635192081243775,0.40027122887544286,-0.4635782128319442,0.0,0.3048924837246004,-1.9458235162657447,-1.9458235162657447,-0.5550541516245486,-1.9458235162657278,0.48146131978467316,0.0,-1.9458235162657447,-1.9458235162657278,0.9143059760105539,0.8351964522322276,-1.9458235162657247,0.0886917960088692,0.29526937550968496,-0.43813249522655723,0.0886917960088692,0.0,-0.1908396946564887,-1.9458235162657447,0.6818181818181814,0.2894379445554181,-0.6160543329870262,-1.9458235162657447,-0.08778421879748498,-1.9458235162657271,-1.9458235162657247,-1.9458235162657278,-1.9458235162657278,-1.9458235162657278,-1.9458235162657447,-0.1908396946564887,-1.9458235162657296,-1.9458235162657278,-1.9458235162657247,-1.9458235162657278,-1.9458235162657271,-1.9458235162657447,0.9829059829059829,-1.9458235162657278,0.437441320839594,0.8883737685404167,-1.9458235162657278,-1.9458235162657296,0.9829059829059829,-1.9458235162657278,-1.9458235162657271,-1.9458235162657296,-1.9458235162657278,-1.9458235162657247,-1.9458235162657247,-1.9458235162657447,-1.945823516265743,-1.9458235162657296,-1.9458235162657447,-1.9458235162657278,-1.9458235162657278,-1.9458235162657447,-1.9458235162657278,-1.9458235162657247,-1.9458235162657247,-0.6366529113873564,-1.9458235162657278,-1.9458235162657447,-1.9458235162657278,-1.9458235162657447,-1.9458235162657447,-1.9458235162657447,-1.945823516265723,-1.9458235162657296,-1.9458235162657447,-1.9458235162657278,-1.9458235162657271,-1.9458235162657447,0.4717444717444719,-1.9458235162657247,-1.9458235162657447,-0.013077986342929346,-1.9458235162657278,-1.9458235162657247,0.37346437346437344,-1.9458235162657296,-1.9458235162657278,-1.9458235162657278,-0.3459996654139922,1141.0898647765077,569.5720206301228,-1.9458235162657447,-1.9458235162657271,-1.9458235162657247,-1.9458235162657247,-1.9458235162657247,-1.9458235162657296,-1.9458235162657247,-1.9458235162657447,-1.9458235162657296,-0.011881057647348632,-1.9458235162657378,-1.9458235162657447,-1.9458235162657447,0.08106893452257456,0.6174237334512521,-1.9458235162657447,-0.22838864472769374,-1.9458235162657447,-1.9458235162657185,-1.9458235162657247,-0.42263976267702885,0.7428595905080099,1.4181818181818178,-1.9458235162657247,0.9495523397589933,-1.9458235162657296,-1.9458235162657247,-1.9458235162657247,-1.9458235162657247,-1.9458235162657247,-1.9458235162657296,-0.6050814511026579,-1.945823516265743,-1.9458235162657447,-1.9458235162657447,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
T000051positive,0.5132896015549078,0.09898048303072593,-0.3850589062124324,-1.0,-0.0239825493101635,-0.11724810041380868,0.9285714285714286,0.9234302852372224,0.8073457439195476,0.5152039555006186,-1.0,-1.0,-1.0,-0.23048902521264342,0.4479850571375603,0.4216459685852266,1.0,-0.29118298829986317,0.6508968460358738,0.061869204656778955,0.08779061778933858,-0.2321652472520706,-0.6156496842447253,-1.0,-0.5096152416080427,0.7461634558485104,-1.1695376069267671,-0.18780383795309163,0.5844155844155842,1.1812980864075755,-1.0,-1.0,-0.35684135359225605,-1.0,0.4444444444444445,0.0,-1.0,-1.0,-0.8779367245941387,0.4727792650279875,-1.0,0.26829268292682906,-0.09646044844793912,-0.4104659841920289,0.26829268292682906,0.5844155844155842,-0.17709923664122135,-1.0,0.37500000000000017,-0.8864791739328025,-0.49960503833703945,-1.0,-0.09825019867485074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17709923664122135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0370370370370374,-1.0,-0.10830780624095297,0.21322713742976576,-1.0,-1.0,1.0370370370370374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3493378313174376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.45405405405405425,-1.0,-1.0,0.4555082811282386,-1.0,-1.0,0.3027027027027028,-1.0,-1.0,-1.0,0.2542510629966347,-1.0,601.4327036439059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.48958682786198515,-1.0,-1.0,-1.0,-0.15034422812892015,0.20001286102035873,-1.0,0.41696236189192004,-1.0,-1.0,-1.0,0.3776515861044564,0.11377415525449439,0.5999999999999998,-1.0,0.3033172543505218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3625317304833705,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000348positive,-0.10942662779397451,0.35841529407117795,-0.6474597273853774,0.0,-0.2859196126977697,0.4229561969407539,0.14285714285714285,-0.8922516291639131,0.20612308875107202,-0.32123609394314,0.0,0.0,0.0,-0.29758641693315074,-0.7885875287261842,0.35543550955708175,0.0,0.7913379950168207,-0.5202915583116621,-0.2844132321782517,0.09696103933023482,0.4218165698211129,-0.30772771268639026,0.0,0.46188854351026953,-0.43211256492866057,1.2077881434234436,-0.625586353944563,-0.04545454545454549,1.7202604063917932,0.0,0.0,0.0678214384893084,0.0,1.1709913506320688,1.0006347191367821,0.0,0.0,-0.5323087363982275,0.8474915690296564,0.0,-0.4878048780487806,0.74183194798782,-0.9131584801016298,-0.4878048780487806,-0.04545454545454549,-0.10687022900763368,0.0,1.25,1.0515869241256848,-0.5166441996445343,0.0,0.2803582485410193,0.0,0.0,0.0,0.0,0.0,0.0,-0.10687022900763368,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347578347578356,0.0,0.8563684485138185,-0.2559815210411299,0.0,0.0,-0.28347578347578356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34194780038554146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4324324324324323,0.0,0.0,-0.24624074506896612,0.0,0.0,0.0,0.0,0.0,0.0,0.08584505923597238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22397873054201545,0.0,0.0,0.0,-0.4207287561363481,0.21356588105667687,0.0,-0.4691151989074898,0.0,0.0,0.0,-0.10978018330655055,-0.592906707787201,0.9333333333333332,0.0,0.6812445488688345,0.0,0.0,0.0,0.0,0.0,0.0,-0.10064566292888559,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000723positive,0.41056041464204707,-0.039775644823636006,-0.4547060237844235,0.0,-0.5450522324181538,0.4835438717903749,-0.07142857142857142,0.1665961058333366,0.684467040547998,-0.14778739184178055,0.0,0.0,0.0,-0.22944774376935198,-0.25407588259779157,0.9581321105392085,0.0,0.3635194562134729,0.32854070814162833,0.4798373316929808,0.9635410003837791,0.9777810362578662,-0.20587379265065198,0.0,0.13314097892529447,-0.1761785784732722,-0.041980864951864545,-0.6609808102345416,0.3779220779220777,0.9856973762083252,0.0,0.0,-0.036739794501527416,0.0,0.6520292747837656,0.0,0.0,0.0,0.4216568426350267,0.5044119180892122,0.0,-0.9756097560975612,0.9425985640288985,-0.2692827095989679,-0.9756097560975612,0.3779220779220777,-0.4106870229007635,0.0,0.6249999999999999,0.3487533952672352,1.0783655456051933,0.0,-0.03931568093062718,0.0,0.0,3833.8582495963155,0.0,0.0,0.0,-0.4106870229007635,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307677,3833.8582495963155,0.4806573366546606,-0.9250157135162114,0.0,0.0,0.07692307692307677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17453328267370927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621656,0.0,0.0,-0.34655061621057903,0.0,0.0,0.6486486486486489,0.0,0.0,0.0,0.03269338042165231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16486700309820768,0.0,0.0,0.0,0.029938463665905805,-0.27950068528123423,0.0,-0.23324626241557483,0.0,0.0,0.0,-0.039020831484822556,-0.49898055341386083,0.9333333333333332,0.0,0.7949573699293356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000713positive,0.0,0.14587036378717896,0.11767371321829535,0.0,-0.5142236007694501,0.8443064555119995,0.07142857142857142,-0.6618836972821547,-0.12675493808396135,-0.5339925834363415,0.0,0.0,0.0,-1.1960179686310344,-1.238447439390813,0.23893259236541914,0.0,0.29945001320427583,-0.30569863972794536,1.1012917777322129,1.3319000848104083,0.4215685362621725,-0.11503915636146994,0.0,0.9267218941951602,-0.8890459596291665,0.26932133170397243,-0.9744136460554369,0.04935064935064931,1.7347603077530083,0.0,0.0,-1.6139683421271864,0.0,1.3040585495675316,0.0,0.0,0.0,0.7851587222912745,0.9235337064979314,0.0,0.0,0.7164193993261563,-1.1617064502256516,0.0,0.04935064935064931,-0.151145038167939,0.0,1.25,0.17593032964477823,0.26595516326513124,0.0,0.999507578897074,0.0,0.0,0.0,0.0,0.0,0.0,-0.151145038167939,0.0,0.0,0.0,0.0,0.0,0.0,-0.39743589743589763,0.0,1.2588619685595994,-1.0616902772320513,0.0,1277.9527498654513,-0.39743589743589763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8530396939910072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2972972972972971,0.0,0.0,-0.710229135812111,0.0,0.0,-0.8648648648648649,0.0,0.0,0.0,-0.9268074636955711,0.0,0.0,0.0,638.9763749327275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19751748684562268,0.0,0.0,0.0,0.8214754891792851,0.5015087704480627,0.0,-1.14480174506418,0.0,0.0,0.0,-1.0337069789910585,-0.27788914589222985,0.9333333333333332,0.0,1.1866244815863012,0.0,0.0,0.0,958.4645623990926,0.0,0.0,0.24334708003323594,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
